id,date,name,docs-1,docs-delta-docs-percent-1,docs-percent-1,docs-2,docs-delta-docs-percent-2,docs-percent-2,docs-3,docs-delta-docs-percent-3,docs-percent-3,docs-4,docs-delta-docs-percent-4,docs-percent-4,docs-5,docs-delta-docs-percent-5,docs-percent-5,docs-6,docs-delta-docs-percent-6,docs-percent-6,docs-7,docs-delta-docs-percent-7,docs-percent-7,docs-8,docs-delta-docs-percent-8,docs-percent-8,docs-9,docs-delta-docs-percent-9,docs-percent-9,docs-10,docs-delta-docs-percent-10,docs-percent-10,docs-11,docs-delta-docs-percent-11,docs-percent-11,docs-12,docs-delta-docs-percent-12,docs-percent-12,docs-13,docs-delta-docs-percent-13,docs-percent-13
JAM,2020-06-01,Jamaica,104,0,7.2,25,0,1.7,54,0,3.8,351,0,24.4,132,0,9.2,48,0,3.3,68,0,4.7,439,0,30.5,74,0,5.1,30,0,2.1,11,0,0.8,75,0,5.2,29,0,2.0
JAM,2020-06-02,Jamaica,91,-12.5,8.1,17,-32.0,1.5,46,-14.8,4.1,303,-13.7,27.0,82,-37.9,7.3,30,-37.5,2.7,29,-57.4,2.6,260,-40.8,23.2,60,-18.9,5.3,44,46.7,3.9,6,-45.5,0.5,116,54.7,10.3,39,34.5,3.5
JAM,2020-06-03,Jamaica,49,-46.2,5.7,24,41.2,2.8,55,19.6,6.3,209,-31.0,24.1,92,12.2,10.6,25,-16.7,2.9,24,-17.2,2.8,171,-34.2,19.7,83,38.3,9.6,47,6.8,5.4,8,33.3,0.9,54,-53.4,6.2,26,-33.3,3.0
JAM,2020-06-04,Jamaica,72,46.9,7.3,59,145.8,6.0,81,47.3,8.2,274,31.1,27.8,78,-15.2,7.9,38,52.0,3.9,35,45.8,3.6,147,-14.0,14.9,52,-37.3,5.3,45,-4.3,4.6,10,25.0,1.0,73,35.2,7.4,21,-19.2,2.1
JAM,2020-06-05,Jamaica,79,9.7,9.8,49,-16.9,6.1,56,-30.9,6.9,212,-22.6,26.3,72,-7.7,8.9,33,-13.2,4.1,29,-17.1,3.6,119,-19.0,14.8,38,-26.9,4.7,37,-17.8,4.6,21,110.0,2.6,46,-37.0,5.7,15,-28.6,1.9
JAM,2020-06-06,Jamaica,56,-29.1,8.8,32,-34.7,5.0,30,-46.4,4.7,198,-6.6,31.1,62,-13.9,9.7,32,-3.0,5.0,16,-44.8,2.5,73,-38.7,11.5,33,-13.2,5.2,31,-16.2,4.9,5,-76.2,0.8,48,4.3,7.5,21,40.0,3.3
JAM,2020-06-07,Jamaica,36,-35.7,5.8,39,21.9,6.3,52,73.3,8.4,166,-16.2,26.8,70,12.9,11.3,33,3.1,5.3,5,-68.8,0.8,88,20.5,14.2,36,9.1,5.8,33,6.5,5.3,4,-20.0,0.6,39,-18.8,6.3,19,-9.5,3.1
JAM,2020-06-08,Jamaica,52,44.4,7.1,41,5.1,5.6,41,-21.2,5.6,214,28.9,29.4,65,-7.1,8.9,37,12.1,5.1,20,300.0,2.7,120,36.4,16.5,44,22.2,6.0,29,-12.1,4.0,9,125.0,1.2,39,0.0,5.4,17,-10.5,2.3
JAM,2020-06-09,Jamaica,43,-17.3,5.9,35,-14.6,4.8,27,-34.1,3.7,274,28.0,37.8,48,-26.2,6.6,32,-13.5,4.4,23,15.0,3.2,111,-7.5,15.3,35,-20.5,4.8,17,-41.4,2.3,12,33.3,1.7,43,10.3,5.9,25,47.1,3.4
JAM,2020-06-10,Jamaica,59,37.2,7.7,38,8.6,4.9,42,55.6,5.5,269,-1.8,35.0,51,6.2,6.6,25,-21.9,3.3,29,26.1,3.8,102,-8.1,13.3,26,-25.7,3.4,22,29.4,2.9,46,283.3,6.0,46,7.0,6.0,13,-48.0,1.7
JAM,2020-06-11,Jamaica,27,-54.2,4.4,23,-39.5,3.7,65,54.8,10.5,216,-19.7,34.9,42,-17.6,6.8,24,-4.0,3.9,18,-37.9,2.9,106,3.9,17.1,32,23.1,5.2,18,-18.2,2.9,10,-78.3,1.6,28,-39.1,4.5,10,-23.1,1.6
JAM,2020-06-12,Jamaica,49,81.5,7.3,32,39.1,4.8,23,-64.6,3.4,211,-2.3,31.4,48,14.3,7.1,26,8.3,3.9,21,16.7,3.1,122,15.1,18.1,49,53.1,7.3,21,16.7,3.1,8,-20.0,1.2,44,57.1,6.5,19,90.0,2.8
JAM,2020-06-13,Jamaica,42,-14.3,8.5,23,-28.1,4.6,22,-4.3,4.4,174,-17.5,35.2,36,-25.0,7.3,22,-15.4,4.4,10,-52.4,2.0,91,-25.4,18.4,26,-46.9,5.3,10,-52.4,2.0,7,-12.5,1.4,23,-47.7,4.6,9,-52.6,1.8
JAM,2020-06-14,Jamaica,94,123.8,15.5,19,-17.4,3.1,74,236.4,12.2,151,-13.2,25.0,49,36.1,8.1,24,9.1,4.0,10,0.0,1.7,89,-2.2,14.7,40,53.8,6.6,9,-10.0,1.5,2,-71.4,0.3,31,34.8,5.1,13,44.4,2.1
JAM,2020-06-15,Jamaica,50,-46.8,8.8,24,26.3,4.2,22,-70.3,3.9,193,27.8,34.2,65,32.7,11.5,17,-29.2,3.0,17,70.0,3.0,89,0.0,15.8,23,-42.5,4.1,19,111.1,3.4,3,50.0,0.5,31,0.0,5.5,12,-7.7,2.1
JAM,2020-06-16,Jamaica,44,-12.0,5.9,31,29.2,4.1,70,218.2,9.3,264,36.8,35.2,62,-4.6,8.3,15,-11.8,2.0,17,0.0,2.3,134,50.6,17.9,30,30.4,4.0,15,-21.1,2.0,8,166.7,1.1,46,48.4,6.1,14,16.7,1.9
JAM,2020-06-17,Jamaica,42,-4.5,4.0,33,6.5,3.1,50,-28.6,4.7,295,11.7,28.0,53,-14.5,5.0,22,46.7,2.1,30,76.5,2.8,340,153.7,32.3,61,103.3,5.8,43,186.7,4.1,5,-37.5,0.5,63,37.0,6.0,16,14.3,1.5
JAM,2020-06-18,Jamaica,34,-19.0,5.6,31,-6.1,5.1,32,-36.0,5.3,219,-25.8,36.4,50,-5.7,8.3,19,-13.6,3.2,20,-33.3,3.3,91,-73.2,15.1,31,-49.2,5.1,23,-46.5,3.8,8,60.0,1.3,34,-46.0,5.6,10,-37.5,1.7
JAM,2020-06-19,Jamaica,31,-8.8,4.8,37,19.4,5.8,34,6.2,5.3,180,-17.8,28.1,71,42.0,11.1,28,47.4,4.4,20,0.0,3.1,136,49.5,21.2,37,19.4,5.8,17,-26.1,2.7,10,25.0,1.6,32,-5.9,5.0,8,-20.0,1.2
JAM,2020-06-20,Jamaica,25,-19.4,4.9,33,-10.8,6.5,41,20.6,8.1,154,-14.4,30.3,63,-11.3,12.4,26,-7.1,5.1,10,-50.0,2.0,69,-49.3,13.6,31,-16.2,6.1,15,-11.8,2.9,3,-70.0,0.6,28,-12.5,5.5,11,37.5,2.2
JAM,2020-06-21,Jamaica,14,-44.0,3.0,35,6.1,7.6,56,36.6,12.1,146,-5.2,31.6,49,-22.2,10.6,20,-23.1,4.3,11,10.0,2.4,47,-31.9,10.2,26,-16.1,5.6,15,0.0,3.2,3,0.0,0.6,25,-10.7,5.4,15,36.4,3.2
JAM,2020-06-22,Jamaica,21,50.0,3.7,19,-45.7,3.4,21,-62.5,3.7,201,37.7,35.7,86,75.5,15.3,24,20.0,4.3,23,109.1,4.1,78,66.0,13.9,34,30.8,6.0,14,-6.7,2.5,8,166.7,1.4,30,20.0,5.3,4,-73.3,0.7
JAM,2020-06-23,Jamaica,22,4.8,3.5,27,42.1,4.2,38,81.0,6.0,212,5.5,33.3,79,-8.1,12.4,19,-20.8,3.0,34,47.8,5.3,101,29.5,15.9,35,2.9,5.5,16,14.3,2.5,16,100.0,2.5,24,-20.0,3.8,14,250.0,2.2
JAM,2020-06-24,Jamaica,13,-40.9,1.7,18,-33.3,2.4,57,50.0,7.7,250,17.9,33.6,110,39.2,14.8,33,73.7,4.4,13,-61.8,1.7,119,17.8,16.0,38,8.6,5.1,16,0.0,2.1,25,56.2,3.4,16,-33.3,2.1,37,164.3,5.0
JAM,2020-06-25,Jamaica,19,46.2,2.1,27,50.0,2.9,28,-50.9,3.0,301,20.4,32.5,125,13.6,13.5,31,-6.1,3.4,11,-15.4,1.2,223,87.4,24.1,30,-21.1,3.2,13,-18.8,1.4,26,4.0,2.8,32,100.0,3.5,59,59.5,6.4
JAM,2020-06-26,Jamaica,10,-47.4,1.0,32,18.5,3.3,27,-3.6,2.8,266,-11.6,27.7,159,27.2,16.5,30,-3.2,3.1,8,-27.3,0.8,266,19.3,27.7,30,0.0,3.1,25,92.3,2.6,27,3.8,2.8,23,-28.1,2.4,59,0.0,6.1
JAM,2020-06-27,Jamaica,27,170.0,3.1,27,-15.6,3.1,11,-59.3,1.3,239,-10.2,27.3,127,-20.1,14.5,27,-10.0,3.1,11,37.5,1.3,251,-5.6,28.7,33,10.0,3.8,15,-40.0,1.7,13,-51.9,1.5,18,-21.7,2.1,76,28.8,8.7
JAM,2020-06-28,Jamaica,14,-48.1,1.8,25,-7.4,3.3,9,-18.2,1.2,232,-2.9,30.3,130,2.4,17.0,29,7.4,3.8,8,-27.3,1.0,154,-38.6,20.1,30,-9.1,3.9,21,40.0,2.7,14,7.7,1.8,19,5.6,2.5,80,5.3,10.5
JAM,2020-06-29,Jamaica,17,21.4,1.9,21,-16.0,2.4,21,133.3,2.4,280,20.7,31.5,125,-3.8,14.1,31,6.9,3.5,12,50.0,1.3,179,16.2,20.1,41,36.7,4.6,12,-42.9,1.3,21,50.0,2.4,24,26.3,2.7,105,31.2,11.8
JAM,2020-06-30,Jamaica,40,135.3,4.3,26,23.8,2.8,24,14.3,2.6,285,1.8,30.6,129,3.2,13.9,56,80.6,6.0,12,0.0,1.3,190,6.1,20.4,30,-26.8,3.2,22,83.3,2.4,14,-33.3,1.5,28,16.7,3.0,74,-29.5,8.0
MEX,2020-06-01,México,316,0,8.4,87,0,2.3,489,0,13.1,313,0,8.4,1290,0,34.5,463,0,12.4,109,0,2.9,73,0,2.0,193,0,5.2,45,0,1.2,32,0,0.9,265,0,7.1,68,0,1.8
MEX,2020-06-02,México,267,-15.5,5.2,425,388.5,8.2,1337,173.4,25.8,363,16.0,7.0,1305,1.2,25.2,642,38.7,12.4,127,16.5,2.5,57,-21.9,1.1,166,-14.0,3.2,102,126.7,2.0,28,-12.5,0.5,323,21.9,6.2,31,-54.4,0.6
MEX,2020-06-03,México,280,4.9,6.3,114,-73.2,2.6,774,-42.1,17.4,386,6.3,8.7,1402,7.4,31.5,494,-23.1,11.1,120,-5.5,2.7,89,56.1,2.0,297,78.9,6.7,95,-6.9,2.1,44,57.1,1.0,281,-13.0,6.3,75,141.9,1.7
MEX,2020-06-04,México,373,33.2,6.0,236,107.0,3.8,1106,42.9,17.7,367,-4.9,5.9,1784,27.2,28.5,925,87.2,14.8,203,69.2,3.2,141,58.4,2.3,226,-23.9,3.6,64,-32.6,1.0,61,38.6,1.0,657,133.8,10.5,122,62.7,1.9
MEX,2020-06-05,México,312,-16.4,7.4,138,-41.5,3.3,614,-44.5,14.5,301,-18.0,7.1,1338,-25.0,31.5,574,-37.9,13.5,147,-27.6,3.5,111,-21.3,2.6,138,-38.9,3.3,60,-6.2,1.4,67,9.8,1.6,372,-43.4,8.8,70,-42.6,1.7
MEX,2020-06-06,México,185,-40.7,6.9,87,-37.0,3.3,358,-41.7,13.4,189,-37.2,7.1,932,-30.3,34.8,351,-38.9,13.1,81,-44.9,3.0,79,-28.8,3.0,103,-25.4,3.9,23,-61.7,0.9,42,-37.3,1.6,209,-43.8,7.8,36,-48.6,1.3
MEX,2020-06-07,México,175,-5.4,7.5,75,-13.8,3.2,341,-4.7,14.5,205,8.5,8.7,822,-11.8,35.0,284,-19.1,12.1,65,-19.8,2.8,31,-60.8,1.3,81,-21.4,3.5,28,21.7,1.2,22,-47.6,0.9,190,-9.1,8.1,27,-25.0,1.2
MEX,2020-06-08,México,260,48.6,5.3,151,101.3,3.1,572,67.7,11.6,414,102.0,8.4,2011,144.6,40.9,556,95.8,11.3,197,203.1,4.0,129,316.1,2.6,136,67.9,2.8,71,153.6,1.4,40,81.8,0.8,342,80.0,6.9,42,55.6,0.9
MEX,2020-06-09,México,235,-9.6,4.8,187,23.8,3.8,1180,106.3,24.0,372,-10.1,7.6,1385,-31.1,28.2,702,26.3,14.3,151,-23.4,3.1,83,-35.7,1.7,150,10.3,3.1,71,0.0,1.4,39,-2.5,0.8,312,-8.8,6.4,44,4.8,0.9
MEX,2020-06-10,México,273,16.2,5.9,140,-25.1,3.0,654,-44.6,14.0,411,10.5,8.8,1877,35.5,40.3,567,-19.2,12.2,144,-4.6,3.1,68,-18.1,1.5,128,-14.7,2.7,56,-21.1,1.2,37,-5.1,0.8,270,-13.5,5.8,32,-27.3,0.7
MEX,2020-06-11,México,381,39.6,6.5,149,6.4,2.5,866,32.4,14.8,350,-14.8,6.0,2352,25.3,40.2,765,34.9,13.1,165,14.6,2.8,75,10.3,1.3,206,60.9,3.5,128,128.6,2.2,45,21.6,0.8,329,21.9,5.6,37,15.6,0.6
MEX,2020-06-12,México,316,-17.1,7.3,118,-20.8,2.7,707,-18.4,16.4,389,11.1,9.0,1345,-42.8,31.2,553,-27.7,12.8,142,-13.9,3.3,61,-18.7,1.4,252,22.3,5.8,93,-27.3,2.2,35,-22.2,0.8,248,-24.6,5.7,56,51.4,1.3
MEX,2020-06-13,México,195,-38.3,6.0,122,3.4,3.8,575,-18.7,17.8,219,-43.7,6.8,1147,-14.7,35.6,352,-36.3,10.9,100,-29.6,3.1,32,-47.5,1.0,156,-38.1,4.8,39,-58.1,1.2,22,-37.1,0.7,210,-15.3,6.5,56,0.0,1.7
MEX,2020-06-14,México,183,-6.2,5.9,130,6.6,4.2,579,0.7,18.8,237,8.2,7.7,1085,-5.4,35.3,320,-9.1,10.4,86,-14.0,2.8,36,12.5,1.2,107,-31.4,3.5,31,-20.5,1.0,34,54.5,1.1,198,-5.7,6.4,51,-8.9,1.7
MEX,2020-06-15,México,254,38.8,3.7,451,246.9,6.5,2535,337.8,36.6,415,75.1,6.0,1412,30.1,20.4,853,166.6,12.3,232,169.8,3.3,69,91.7,1.0,217,102.8,3.1,88,183.9,1.3,28,-17.6,0.4,308,55.6,4.4,66,29.4,1.0
MEX,2020-06-16,México,271,6.7,4.8,343,-23.9,6.0,1816,-28.4,31.9,361,-13.0,6.4,1571,11.3,27.6,509,-40.3,9.0,151,-34.9,2.7,79,14.5,1.4,200,-7.8,3.5,82,-6.8,1.4,35,25.0,0.6,227,-26.3,4.0,39,-40.9,0.7
MEX,2020-06-17,México,275,1.5,4.6,353,2.9,5.8,1994,9.8,33.0,292,-19.1,4.8,1739,10.7,28.8,575,13.0,9.5,143,-5.3,2.4,74,-6.3,1.2,144,-28.0,2.4,113,37.8,1.9,14,-60.0,0.2,273,20.3,4.5,50,28.2,0.8
MEX,2020-06-18,México,227,-17.5,4.2,249,-29.5,4.6,1914,-4.0,35.1,314,7.5,5.8,1551,-10.8,28.4,453,-21.2,8.3,151,5.6,2.8,69,-6.8,1.3,131,-9.0,2.4,82,-27.4,1.5,32,128.6,0.6,246,-9.9,4.5,41,-18.0,0.8
MEX,2020-06-19,México,250,10.1,5.0,257,3.2,5.1,1709,-10.7,34.2,296,-5.7,5.9,1227,-20.9,24.5,465,2.6,9.3,117,-22.5,2.3,70,1.4,1.4,146,11.5,2.9,71,-13.4,1.4,102,218.8,2.0,260,5.7,5.2,33,-19.5,0.7
MEX,2020-06-20,México,179,-28.4,5.8,76,-70.4,2.5,487,-71.5,15.8,210,-29.1,6.8,1299,5.9,42.3,300,-35.5,9.8,87,-25.6,2.8,28,-60.0,0.9,100,-31.5,3.3,38,-46.5,1.2,16,-84.3,0.5,193,-25.8,6.3,60,81.8,2.0
MEX,2020-06-21,México,126,-29.6,6.2,65,-14.5,3.2,398,-18.3,19.7,135,-35.7,6.7,681,-47.6,33.7,230,-23.3,11.4,48,-44.8,2.4,29,3.6,1.4,63,-37.0,3.1,23,-39.5,1.1,13,-18.8,0.6,181,-6.2,9.0,27,-55.0,1.3
MEX,2020-06-22,México,201,59.5,6.0,108,66.2,3.2,602,51.3,17.9,282,108.9,8.4,1022,50.1,30.4,443,92.6,13.2,138,187.5,4.1,42,44.8,1.3,155,146.0,4.6,61,165.2,1.8,33,153.8,1.0,238,31.5,7.1,34,25.9,1.0
MEX,2020-06-23,México,173,-13.9,5.0,87,-19.4,2.5,703,16.8,20.4,311,10.3,9.0,990,-3.1,28.8,405,-8.6,11.8,239,73.2,7.0,70,66.7,2.0,145,-6.5,4.2,40,-34.4,1.2,21,-36.4,0.6,224,-5.9,6.5,30,-11.8,0.9
MEX,2020-06-24,México,329,90.2,7.1,176,102.3,3.8,733,4.3,15.9,603,93.9,13.1,1297,31.0,28.2,614,51.6,13.3,148,-38.1,3.2,85,21.4,1.8,195,34.5,4.2,90,125.0,2.0,44,109.5,1.0,240,7.1,5.2,50,66.7,1.1
MEX,2020-06-25,México,451,37.1,6.9,193,9.7,2.9,1184,61.5,18.1,724,20.1,11.1,2003,54.4,30.6,907,47.7,13.9,205,38.5,3.1,115,35.3,1.8,247,26.7,3.8,125,38.9,1.9,38,-13.6,0.6,251,4.6,3.8,101,102.0,1.5
MEX,2020-06-26,México,478,6.0,8.1,159,-17.6,2.7,1006,-15.0,17.1,678,-6.4,11.5,1677,-16.3,28.5,843,-7.1,14.3,175,-14.6,3.0,119,3.5,2.0,178,-27.9,3.0,97,-22.4,1.7,53,39.5,0.9,252,0.4,4.3,163,61.4,2.8
MEX,2020-06-27,México,363,-24.1,9.5,95,-40.3,2.5,640,-36.4,16.8,381,-43.8,10.0,1044,-37.7,27.5,562,-33.3,14.8,112,-36.0,2.9,71,-40.3,1.9,132,-25.8,3.5,113,16.5,3.0,52,-1.9,1.4,182,-27.8,4.8,56,-65.6,1.5
MEX,2020-06-28,México,351,-3.3,9.6,95,0.0,2.6,586,-8.4,16.0,403,5.8,11.0,1002,-4.0,27.4,521,-7.3,14.3,87,-22.3,2.4,53,-25.4,1.5,155,17.4,4.2,46,-59.3,1.3,41,-21.2,1.1,243,33.5,6.7,70,25.0,1.9
MEX,2020-06-29,México,538,53.3,10.2,123,29.5,2.3,818,39.6,15.6,644,59.8,12.3,1488,48.5,28.3,802,53.9,15.3,120,37.9,2.3,101,90.6,1.9,214,38.1,4.1,76,65.2,1.4,45,9.8,0.9,209,-14.0,4.0,76,8.6,1.4
MEX,2020-06-30,México,550,2.2,8.7,213,73.2,3.4,1095,33.9,17.3,649,0.8,10.3,1960,31.7,31.0,777,-3.1,12.3,221,84.2,3.5,97,-4.0,1.5,231,7.9,3.7,94,23.7,1.5,56,24.4,0.9,274,31.1,4.3,98,28.9,1.6
NIC,2020-06-01,Nicaragua,19,0,5.1,5,0,1.3,24,0,6.5,22,0,5.9,194,0,52.3,47,0,12.7,5,0,1.3,2,0,0.5,15,0,4.0,8,0,2.2,1,0,0.3,20,0,5.4,9,0,2.4
NIC,2020-06-02,Nicaragua,19,0.0,5.4,4,-20.0,1.1,28,16.7,8.0,26,18.2,7.4,186,-4.1,53.0,33,-29.8,9.4,7,40.0,2.0,4,100.0,1.1,17,13.3,4.8,9,12.5,2.6,2,100.0,0.6,14,-30.0,4.0,2,-77.8,0.6
NIC,2020-06-03,Nicaragua,24,26.3,6.4,8,100.0,2.1,27,-3.6,7.2,15,-42.3,4.0,193,3.8,51.2,56,69.7,14.9,8,14.3,2.1,3,-25.0,0.8,12,-29.4,3.2,12,33.3,3.2,3,50.0,0.8,11,-21.4,2.9,5,150.0,1.3
NIC,2020-06-04,Nicaragua,23,-4.2,5.5,4,-50.0,1.0,44,63.0,10.5,14,-6.7,3.3,240,24.4,57.4,39,-30.4,9.3,3,-62.5,0.7,0,-100.0,0,20,66.7,4.8,8,-33.3,1.9,1,-66.7,0.2,19,72.7,4.5,3,-40.0,0.7
NIC,2020-06-05,Nicaragua,10,-56.5,2.2,6,50.0,1.3,35,-20.5,7.8,7,-50.0,1.6,290,20.8,64.9,50,28.2,11.2,6,100.0,1.3,0,0,0,15,-25.0,3.4,6,-25.0,1.3,10,900.0,2.2,9,-52.6,2.0,3,0.0,0.7
NIC,2020-06-06,Nicaragua,20,100.0,5.6,9,50.0,2.5,17,-51.4,4.8,1,-85.7,0.3,227,-21.7,63.9,31,-38.0,8.7,3,-50.0,0.8,5,100,1.4,12,-20.0,3.4,12,100.0,3.4,2,-80.0,0.6,12,33.3,3.4,4,33.3,1.1
NIC,2020-06-07,Nicaragua,20,0.0,7.3,2,-77.8,0.7,16,-5.9,5.9,5,400.0,1.8,165,-27.3,60.4,36,16.1,13.2,5,66.7,1.8,0,-100.0,0,6,-50.0,2.2,6,-50.0,2.2,1,-50.0,0.4,6,-50.0,2.2,5,25.0,1.8
NIC,2020-06-08,Nicaragua,25,25.0,6.2,4,100.0,1.0,25,56.2,6.2,7,40.0,1.8,242,46.7,60.5,48,33.3,12.0,3,-40.0,0.8,5,100,1.2,8,33.3,2.0,8,33.3,2.0,2,100.0,0.5,20,233.3,5.0,3,-40.0,0.8
NIC,2020-06-09,Nicaragua,16,-36.0,2.6,5,25.0,0.8,64,156.0,10.4,25,257.1,4.1,393,62.4,63.9,56,16.7,9.1,5,66.7,0.8,4,-20.0,0.7,13,62.5,2.1,11,37.5,1.8,4,100.0,0.7,16,-20.0,2.6,3,0.0,0.5
NIC,2020-06-10,Nicaragua,16,0.0,2.6,6,20.0,1.0,57,-10.9,9.4,32,28.0,5.3,374,-4.8,61.5,49,-12.5,8.1,13,160.0,2.1,8,100.0,1.3,17,30.8,2.8,13,18.2,2.1,4,0.0,0.7,18,12.5,3.0,1,-66.7,0.2
NIC,2020-06-11,Nicaragua,16,0.0,3.5,7,16.7,1.5,22,-61.4,4.8,20,-37.5,4.4,277,-25.9,60.6,55,12.2,12.0,6,-53.8,1.3,12,50.0,2.6,10,-41.2,2.2,11,-15.4,2.4,2,-50.0,0.4,13,-27.8,2.8,6,500.0,1.3
NIC,2020-06-12,Nicaragua,18,12.5,2.9,5,-28.6,0.8,34,54.5,5.4,21,5.0,3.4,424,53.1,67.7,51,-7.3,8.1,4,-33.3,0.6,11,-8.3,1.8,18,80.0,2.9,7,-36.4,1.1,1,-50.0,0.2,21,61.5,3.4,11,83.3,1.8
NIC,2020-06-13,Nicaragua,21,16.7,5.3,8,60.0,2.0,29,-14.7,7.3,14,-33.3,3.5,239,-43.6,60.5,35,-31.4,8.9,6,50.0,1.5,3,-72.7,0.8,15,-16.7,3.8,11,57.1,2.8,2,100.0,0.5,4,-81.0,1.0,8,-27.3,2.0
NIC,2020-06-14,Nicaragua,20,-4.8,4.4,3,-62.5,0.7,25,-13.8,5.5,7,-50.0,1.5,326,36.4,71.6,34,-2.9,7.5,1,-83.3,0.2,1,-66.7,0.2,9,-40.0,2.0,10,-9.1,2.2,2,0.0,0.4,11,175.0,2.4,6,-25.0,1.3
NIC,2020-06-15,Nicaragua,16,-20.0,3.8,6,100.0,1.4,23,-8.0,5.4,13,85.7,3.1,276,-15.3,65.2,49,44.1,11.6,2,100.0,0.5,1,0.0,0.2,13,44.4,3.1,11,10.0,2.6,0,-100.0,0,12,9.1,2.8,1,-83.3,0.2
NIC,2020-06-16,Nicaragua,16,0.0,4.1,6,0.0,1.6,40,73.9,10.3,18,38.5,4.7,241,-12.7,62.3,30,-38.8,7.8,5,150.0,1.3,3,200.0,0.8,9,-30.8,2.3,5,-54.5,1.3,1,100,0.3,10,-16.7,2.6,3,200.0,0.8
NIC,2020-06-17,Nicaragua,13,-18.8,3.0,11,83.3,2.5,20,-50.0,4.6,20,11.1,4.6,289,19.9,66.7,33,10.0,7.6,4,-20.0,0.9,5,66.7,1.2,11,22.2,2.5,6,20.0,1.4,1,0.0,0.2,15,50.0,3.5,5,66.7,1.2
NIC,2020-06-18,Nicaragua,14,7.7,4.0,12,9.1,3.4,27,35.0,7.6,14,-30.0,4.0,216,-25.3,61.0,24,-27.3,6.8,8,100.0,2.3,3,-40.0,0.8,10,-9.1,2.8,8,33.3,2.3,1,0.0,0.3,14,-6.7,4.0,3,-40.0,0.8
NIC,2020-06-19,Nicaragua,25,78.6,8.1,6,-50.0,2.0,24,-11.1,7.8,14,0.0,4.6,176,-18.5,57.3,32,33.3,10.4,2,-75.0,0.7,8,166.7,2.6,4,-60.0,1.3,6,-25.0,2.0,0,-100.0,0,9,-35.7,2.9,1,-66.7,0.3
NIC,2020-06-20,Nicaragua,14,-44.0,3.9,6,0.0,1.7,22,-8.3,6.1,8,-42.9,2.2,236,34.1,65.6,24,-25.0,6.7,3,50.0,0.8,3,-62.5,0.8,11,175.0,3.1,9,50.0,2.5,1,100,0.3,19,111.1,5.3,4,300.0,1.1
NIC,2020-06-21,Nicaragua,8,-42.9,3.0,5,-16.7,1.9,21,-4.5,8.0,7,-12.5,2.7,181,-23.3,68.8,18,-25.0,6.8,2,-33.3,0.8,0,-100.0,0,13,18.2,4.9,1,-88.9,0.4,0,-100.0,0,2,-89.5,0.8,5,25.0,1.9
NIC,2020-06-22,Nicaragua,10,25.0,3.4,4,-20.0,1.4,18,-14.3,6.1,20,185.7,6.8,166,-8.3,56.7,36,100.0,12.3,4,100.0,1.4,3,100,1.0,13,0.0,4.4,5,400.0,1.7,4,100,1.4,7,250.0,2.4,3,-40.0,1.0
NIC,2020-06-23,Nicaragua,9,-10.0,3.5,3,-25.0,1.2,22,22.2,8.5,21,5.0,8.1,155,-6.6,59.8,24,-33.3,9.3,2,-50.0,0.8,0,-100.0,0,5,-61.5,1.9,6,20.0,2.3,4,0.0,1.5,7,0.0,2.7,1,-66.7,0.4
NIC,2020-06-24,Nicaragua,26,188.9,4.2,33,1000.0,5.3,68,209.1,11.0,29,38.1,4.7,323,108.4,52.1,66,175.0,10.6,3,50.0,0.5,12,100,1.9,13,160.0,2.1,18,200.0,2.9,5,25.0,0.8,16,128.6,2.6,8,700.0,1.3
NIC,2020-06-25,Nicaragua,35,34.6,4.2,57,72.7,6.8,102,50.0,12.1,49,69.0,5.8,415,28.5,49.4,53,-19.7,6.3,7,133.3,0.8,23,91.7,2.7,22,69.2,2.6,13,-27.8,1.5,9,80.0,1.1,31,93.8,3.7,24,200.0,2.9
NIC,2020-06-26,Nicaragua,41,17.1,5.0,71,24.6,8.6,80,-21.6,9.7,51,4.1,6.2,415,0.0,50.5,62,17.0,7.6,12,71.4,1.5,13,-43.5,1.6,28,27.3,3.4,11,-15.4,1.3,6,-33.3,0.7,13,-58.1,1.6,18,-25.0,2.2
NIC,2020-06-27,Nicaragua,28,-31.7,3.6,61,-14.1,7.9,103,28.7,13.3,40,-21.6,5.2,375,-9.6,48.5,52,-16.1,6.7,6,-50.0,0.8,15,15.4,1.9,20,-28.6,2.6,13,18.2,1.7,5,-16.7,0.6,31,138.5,4.0,24,33.3,3.1
NIC,2020-06-28,Nicaragua,21,-25.0,3.4,52,-14.8,8.5,71,-31.1,11.6,34,-15.0,5.6,305,-18.7,49.8,47,-9.6,7.7,2,-66.7,0.3,19,26.7,3.1,10,-50.0,1.6,9,-30.8,1.5,5,0.0,0.8,22,-29.0,3.6,15,-37.5,2.5
NIC,2020-06-29,Nicaragua,25,19.0,3.0,63,21.2,7.5,86,21.1,10.2,46,35.3,5.5,455,49.2,54.1,58,23.4,6.9,8,300.0,1.0,18,-5.3,2.1,24,140.0,2.9,3,-66.7,0.4,12,140.0,1.4,28,27.3,3.3,15,0.0,1.8
NIC,2020-06-30,Nicaragua,32,28.0,3.9,91,44.4,11.1,73,-15.1,8.9,48,4.3,5.9,401,-11.9,48.9,54,-6.9,6.6,14,75.0,1.7,15,-16.7,1.8,20,-16.7,2.4,8,166.7,1.0,9,-25.0,1.1,33,17.9,4.0,22,46.7,2.7
